order_id,order_date,region,category,units,unit_price,customer_age,discount
ORD-01282,2023-10-15,south,Books,2,65.34,35.0,0.01
ORD-01315,2023-08-07,NORTH,Home,2,59.3,24.0,0.07
ORD-01210,2024-03-31,West,Books,9,59.9,39.0,0.11
ORD-01636,2023-05-01,SOUTH,Electronics,11,26.15,54.0,0.28
ORD-00613,2023-10-09,south,Electronics,7,141.34,51.0,0.29
ORD-00447,2024-11-29,SOUTH,Books,2,62.63,40.0,0.13
ORD-01131,2024-05-04,west,Sports,8,47.45,40.0,0.2
ORD-00808,2023-10-13,south,Electronics,9,87.03,67.0,0.48
ORD-01496,2024-02-07,east,Books,5,157.95,31.0,0.23
ORD-01468,2024-07-22,EAST,Sports,10,56.95,32.0,0.27
ORD-01682,2023-01-26,north,Sports,5,44.39,59.0,0.15
ORD-01149,2024-09-14,NORTH,Clothing,10,81.1,29.0,0.32
ORD-00442,2023-04-07,north,Home,4,42.08,42.0,0.08
ORD-01813,2023-12-29,North,Sports,10,115.11,47.0,0.38
ORD-00654,2024-02-09,West,Electronics,1,22.26,43.0,0.08
ORD-01264,2023-06-24,east,Home,7,32.48,43.0,0.14
ORD-00858,2024-05-04,North,Home,4,112.33,41.0,0.05
ORD-01482,2023-07-31,North,Home,1,37.42,37.0,0.39
ORD-00231,2024-09-18,east,Books,3,70.5,,0.08
ORD-01821,2024-07-13,East,Home,2,97.92,12.0,0.1
ORD-01926,2023-09-20,,Sports,7,155.47,31.0,0.52
ORD-00881,2024-09-14,EAST,Clothing,1,36.09,34.0,0.07
ORD-00631,2023-08-28,WEST,Electronics,7,116.84,46.0,0.31
ORD-00375,2023-03-11,NORTH,Sports,2,118.27,45.0,0.28
ORD-01960,2024-09-05,west,Clothing,2,169.66,24.0,0.17
ORD-00367,2023-08-19,North,Electronics,6,39.26,46.0,0.26
ORD-00558,2024-08-02,EAST,Sports,7,74.39,23.0,0.11
ORD-00275,2023-12-19,south,Electronics,10,120.34,29.0,0.02
ORD-01977,2023-09-08,east,Sports,11,91.09,30.0,0.16
ORD-00874,2024-05-24,west,Home,5,46.95,44.0,0.04
ORD-01678,2024-11-06,East,Home,10,75.42,48.0,0.12
ORD-00730,2024-06-16,west,Books,7,96.53,61.0,0.09
ORD-00573,2023-02-06,west,Books,11,81.54,34.0,0.23
ORD-00718,2023-06-22,EAST,Electronics,7,32.25,39.0,0.12
ORD-00577,2024-01-18,,Electronics,11,35.47,40.0,0.42
ORD-00056,2024-02-04,west,Electronics,7,39.44,37.0,0.09
ORD-00868,2023-11-23,SOUTH,Books,9,59.0,46.0,0.11
ORD-01728,2023-11-21,SOUTH,Clothing,10,116.3,34.0,0.1
ORD-00186,2023-05-02,South,Clothing,5,173.49,6.0,0.12
ORD-00282,2024-05-05,South,Home,1,102.73,34.0,0.06
ORD-01138,2024-06-27,west,Clothing,11,23.92,31.0,0.05
ORD-01044,2024-06-02,WEST,Sports,11,238.74,40.0,0.52
ORD-01068,2023-09-01,north,Books,6,35.48,50.0,0.22
ORD-01624,2024-02-09,East,Sports,10,157.07,48.0,0.06
ORD-00675,2024-06-14,west,Sports,1,60.69,39.0,0.19
ORD-01701,2023-05-11,SOUTH,Home,3,56.89,28.0,0.05
ORD-01886,2024-04-20,North,Clothing,7,,46.0,0.05
ORD-01824,2024-07-18,west,Sports,1,80.46,37.0,0.03
ORD-01761,2023-10-27,west,Books,2,106.47,42.0,0.09
ORD-01418,2024-09-21,north,Sports,1,165.85,31.0,0.03
ORD-00587,2023-03-14,East,Home,7,55.21,40.0,0.3
ORD-00192,2024-03-19,WEST,Clothing,3,30.49,32.0,0.33
ORD-00693,2024-11-22,EAST,Books,9,61.56,34.0,0.11
ORD-00764,2023-09-21,north,Home,4,113.57,45.0,0.16
ORD-00671,2024-03-25,east,Clothing,1,66.06,30.0,0.18
ORD-00899,2024-03-26,north,Sports,1,21.04,61.0,0.26
ORD-01688,2024-11-17,North,Electronics,3,66.59,,0.23
ORD-01071,2023-06-02,South,Books,1,18.69,46.0,0.13
ORD-00304,2024-02-01,WEST,Clothing,4,190.97,49.0,0.08
ORD-00120,2023-11-18,East,Clothing,6,51.56,71.0,0.2
ORD-01100,2023-12-17,EAST,Home,3,111.85,49.0,0.23
ORD-01256,2023-06-12,west,Sports,6,65.65,48.0,0.29
ORD-01415,2024-07-26,north,Books,5,26.12,46.0,0.37
ORD-00872,2023-03-25,West,Sports,9,44.14,59.0,0.18
ORD-01270,2023-09-27,EAST,Clothing,11,19.77,50.0,0.34
ORD-00535,2023-04-23,south,Books,9,123.19,28.0,0.09
ORD-00729,2024-04-25,SOUTH,Clothing,9,54.8,53.0,0.16
ORD-01402,2023-08-08,WEST,Electronics,11,36.06,44.0,0.15
ORD-01811,2024-04-21,West,Books,7,25.75,44.0,0.37
ORD-01618,2023-03-30,WEST,Clothing,5,142.49,35.0,0.36
ORD-01842,2024-08-19,south,Sports,8,11.08,37.0,0.1
ORD-01910,2023-02-24,East,Electronics,11,55.92,23.0,0.11
ORD-01440,2024-07-23,west,Electronics,5,62.39,24.0,0.12
ORD-01027,2023-07-25,south,Sports,2,151.66,41.0,0.03
ORD-01369,2024-04-08,south,Electronics,11,80.65,45.0,0.21
ORD-01135,2023-02-12,South,Home,1,71.13,35.0,0.09
ORD-01437,2024-04-22,EAST,Sports,6,88.54,48.0,0.18
ORD-00774,2024-09-10,East,Sports,6,32.68,53.0,0.2
