order_id,order_date,region,category,units,unit_price,customer_age,discount,revenue,month
ORD-01608,2023-06-22,East,Clothing,6,121.63,36.0,0.47,386.78,2023-06
ORD-01609,2023-04-03,South,Electronics,9,34.96,45.0,0.06,295.76,2023-04
ORD-01610,2024-07-21,West,Electronics,11,103.13,32.0,0.29,805.45,2024-07
ORD-01611,2023-04-16,West,Electronics,9,34.74,34.0,0.13,272.01,2023-04
ORD-01612,2024-05-04,South,Home,1,46.44,36.0,0.34,30.65,2024-05
ORD-01613,2024-05-21,West,Books,5,27.23,63.0,0.2,108.92,2024-05
ORD-01614,2023-02-14,North,Books,9,104.38,16.0,0.18,770.32,2023-02
ORD-01615,2023-05-07,South,Books,7,114.84,44.0,0.16,675.26,2023-05
ORD-01616,2024-08-03,North,Books,6,35.83,35.0,0.08,197.78,2024-08
ORD-01617,2024-01-06,West,Sports,5,66.39500000000001,30.0,0.21,262.26,2024-01
ORD-01618,2023-03-30,West,Clothing,5,142.49,35.0,0.36,455.97,2023-03
ORD-01619,2024-12-25,West,Books,7,39.11,46.0,0.13,238.18,2024-12
ORD-01620,2023-07-13,West,Sports,2,66.39500000000001,47.0,0.24,100.92,2023-07
ORD-01621,2023-01-03,West,Home,6,31.11,40.0,0.39,113.86,2023-01
ORD-01622,2024-11-06,North,Sports,3,98.1,51.0,0.42,170.69,2024-11
ORD-01623,2023-01-13,West,Electronics,8,99.66,53.0,0.18,653.77,2023-01
ORD-01624,2024-02-09,East,Sports,10,157.07,48.0,0.06,1476.46,2024-02
ORD-01625,2024-12-26,South,Home,6,123.85,31.0,0.39,453.29,2024-12
ORD-01626,2024-02-27,East,Clothing,5,118.59,44.0,0.22,462.5,2024-02
ORD-01627,2024-03-03,South,Electronics,11,59.77,44.0,0.14,565.42,2024-03
ORD-01628,2023-10-11,North,Books,8,54.82,28.0,0.14,377.16,2023-10
ORD-01629,2023-04-03,North,Home,5,97.23,19.0,0.03,471.57,2023-04
ORD-01630,2024-02-23,North,Clothing,1,57.5,14.0,0.28,41.4,2024-02
ORD-01631,2024-10-17,South,Clothing,1,126.49,39.0,0.1,113.84,2024-10
ORD-01632,2023-03-08,West,Sports,3,29.6,42.0,0.13,77.26,2023-03
ORD-01633,2024-10-05,East,Home,3,14.41,24.0,0.19,35.02,2024-10
ORD-01634,2023-10-31,South,Electronics,8,90.06,51.0,0.45,396.26,2023-10
ORD-01635,2024-01-27,South,Clothing,6,42.79,40.0,0.26,189.99,2024-01
ORD-01636,2023-05-01,South,Electronics,11,26.15,54.0,0.28,207.11,2023-05
ORD-01637,2024-03-30,North,Books,6,188.06624999999997,42.0,0.25,846.3,2024-03
ORD-01638,2023-05-14,West,Sports,10,63.62,25.0,0.19,515.32,2023-05
ORD-01639,2023-07-19,North,Sports,7,21.5,43.0,0.06,141.47,2023-07
ORD-01640,2024-06-11,East,Books,4,39.14,46.0,0.12,137.77,2024-06
ORD-01641,2023-02-06,West,Books,8,51.63,31.0,0.34,272.61,2023-02
ORD-01642,2023-11-23,East,Home,5,88.87,21.0,0.18,364.37,2023-11
ORD-01643,2024-03-10,West,Books,4,39.29,39.0,0.11,139.87,2024-03
ORD-01644,2023-04-07,North,Electronics,6,56.74,26.0,0.48,177.03,2023-04
ORD-01645,2023-08-04,North,Home,8,75.8,51.0,0.26,448.74,2023-08
ORD-01646,2023-09-09,East,Home,5,85.27,33.0,0.25,319.76,2023-09
ORD-01647,2024-04-30,West,Electronics,8,59.63,59.0,0.19,386.4,2024-04
ORD-01648,2024-12-14,East,Home,11,177.64,37.0,0.12,1719.56,2024-12
ORD-01649,2024-09-03,West,Books,5,98.76,40.0,0.19,399.98,2024-09
ORD-01650,2023-05-19,West,Clothing,4,95.3,55.0,0.16,320.21,2023-05
ORD-01651,2023-01-14,South,Home,5,188.06624999999997,27.0,0.18,771.07,2023-01
ORD-01652,2023-02-07,West,Clothing,10,127.09,36.0,0.03,1232.77,2023-02
ORD-01653,2024-03-11,East,Clothing,2,72.49,33.0,0.28,104.39,2024-03
ORD-01654,2023-04-25,South,Electronics,11,29.22,30.0,0.2,257.14,2023-04
ORD-01655,2023-06-19,North,Clothing,5,82.65,41.0,0.23,318.2,2023-06
ORD-01656,2024-09-11,North,Sports,10,89.53,22.0,0.24,680.43,2024-09
ORD-01657,2024-09-30,East,Sports,9,188.06624999999997,37.0,0.45,930.93,2024-09
ORD-01658,2024-09-05,North,Books,9,26.94,44.0,0.15,206.09,2024-09
ORD-01659,2023-07-05,North,Books,10,32.35,35.0,0.09,294.38,2023-07
ORD-01660,2024-03-28,West,Books,3,65.02,37.0,0.34,128.74,2024-03
ORD-01661,2024-03-22,South,Home,7,94.79,50.0,0.18,544.09,2024-03
ORD-01662,2023-05-16,South,Home,2,23.07,47.0,0.2,36.91,2023-05
ORD-01663,2024-02-09,North,Books,4,27.53,26.0,0.04,105.72,2024-02
ORD-01664,2024-01-19,South,Books,1,109.39,22.0,0.27,79.85,2024-01
ORD-01665,2023-10-17,West,Home,8,23.87,27.0,0.14,164.23,2023-10
ORD-01666,2024-07-03,West,Home,7,32.7,45.0,0.32,155.65,2024-07
ORD-01667,2024-05-10,North,Home,9,113.78,41.0,0.16,860.18,2024-05
ORD-01668,2024-01-25,East,Clothing,2,93.91,47.0,0.24,142.74,2024-01
ORD-01669,2024-06-14,South,Clothing,4,39.59,34.0,0.07,147.27,2024-06
ORD-01670,2024-07-11,East,Electronics,8,87.08,27.0,0.1,626.98,2024-07
ORD-01671,2024-02-19,South,Home,10,76.58,49.0,0.39,467.14,2024-02
ORD-01672,2023-07-15,South,Books,10,58.04,31.0,0.2,464.32,2023-07
ORD-01673,2024-07-08,South,Books,1,47.94,40.0,0.3,33.56,2024-07
ORD-01674,2024-06-08,East,Sports,5,84.88,19.0,0.05,403.18,2024-06
ORD-01675,2024-12-19,South,Electronics,1,25.61,31.0,0.18,21.0,2024-12
ORD-01676,2023-04-20,South,Books,10,84.25,50.0,0.2,674.0,2023-04
ORD-01677,2023-11-03,West,Books,2,71.97,37.0,0.1,129.55,2023-11
ORD-01678,2024-11-06,East,Home,10,75.42,48.0,0.12,663.7,2024-11
ORD-01679,2024-01-12,South,Clothing,2,31.61,37.0,0.07,58.79,2024-01
ORD-01680,2024-11-20,West,Clothing,1,141.63,31.0,0.18,116.14,2024-11
ORD-01681,2023-01-10,West,Books,10,39.69,36.0,0.18,325.46,2023-01
ORD-01682,2023-01-26,North,Sports,5,44.39,59.0,0.15,188.66,2023-01
ORD-01683,2024-08-04,East,Books,5,56.47,24.0,0.19,228.7,2024-08
ORD-01684,2023-09-20,North,Home,8,93.77,46.0,0.1,675.14,2023-09
ORD-01685,2024-01-16,East,Books,4,73.93,51.0,0.26,218.83,2024-01
ORD-01686,2023-11-09,North,Electronics,8,17.69,29.0,0.13,123.12,2023-11
ORD-01687,2023-10-26,East,Books,5,63.0,34.0,0.11,280.35,2023-10
ORD-01688,2024-11-17,North,Electronics,3,66.59,37.0,0.23,153.82,2024-11
ORD-01689,2023-03-10,South,Sports,5,143.75,20.0,0.19,582.19,2023-03
ORD-01690,2024-07-18,West,Sports,1,51.03,33.0,0.33,34.19,2024-07
ORD-01691,2024-10-12,South,Home,4,66.39500000000001,53.0,0.18,217.78,2024-10
ORD-01692,2024-04-25,West,Clothing,7,188.06624999999997,44.0,0.15,1118.99,2024-04
ORD-01693,2023-10-16,West,Books,2,128.82,36.0,0.05,244.76,2023-10
ORD-01694,2023-04-27,West,Books,2,30.27,39.0,0.12,53.28,2023-04
ORD-01695,2024-05-13,North,Books,8,101.78,45.0,0.32,553.68,2024-05
ORD-01696,2023-12-09,West,Home,5,84.48,47.0,0.18,346.37,2023-12
ORD-01697,2023-04-20,North,Clothing,2,49.85,31.0,0.19,80.76,2023-04
ORD-01698,2023-09-20,South,Electronics,9,102.53,56.0,0.23,710.53,2023-09
ORD-01699,2024-12-03,West,Clothing,9,29.92,54.0,0.17,223.5,2024-12
ORD-01700,2023-07-13,East,Home,1,40.29,46.0,0.23,31.02,2023-07
ORD-01701,2023-05-11,South,Home,3,56.89,28.0,0.05,162.14,2023-05
ORD-01702,2024-05-13,South,Home,5,48.23,26.0,0.1,217.04,2024-05
ORD-01703,2023-05-26,West,Clothing,9,95.63,34.0,0.11,766.0,2023-05
ORD-01704,2024-11-03,East,Sports,1,61.84,39.0,0.45,34.01,2024-11
ORD-01705,2024-09-19,South,Clothing,9,44.85,17.0,0.15,343.1,2024-09
ORD-01706,2024-12-19,West,Sports,4,127.51,44.0,0.13,443.73,2024-12
ORD-01707,2024-10-29,North,Clothing,2,93.36,53.0,0.18,153.11,2024-10
ORD-01708,2023-06-28,North,Home,10,20.77,45.0,0.17,172.39,2023-06
ORD-01709,2023-06-05,East,Books,1,20.43,30.0,0.28,14.71,2023-06
ORD-01710,2023-09-08,West,Clothing,2,45.08,28.0,0.11,80.24,2023-09
ORD-01711,2023-12-10,North,Clothing,11,22.96,42.0,0.17,209.62,2023-12
ORD-01712,2024-10-05,North,Clothing,6,115.13,36.0,0.06,649.33,2024-10
ORD-01713,2024-06-20,North,Sports,6,41.71,43.0,0.21,197.71,2024-06
ORD-01714,2024-04-16,West,Electronics,8,88.56,45.0,0.19,573.87,2024-04
ORD-01715,2024-10-04,North,Home,7,66.39500000000001,51.0,0.09,422.94,2024-10
ORD-01716,2024-04-17,South,Books,7,12.67,24.0,0.15,75.39,2024-04
ORD-01717,2023-10-05,West,Books,1,43.1,41.0,0.35,28.02,2023-10
ORD-01718,2023-10-29,North,Home,7,55.11,34.0,0.09,351.05,2023-10
ORD-01719,2024-01-13,East,Electronics,4,76.09,37.0,0.26,225.23,2024-01
ORD-01720,2023-03-06,South,Electronics,9,111.13,48.0,0.22,780.13,2023-03
ORD-01721,2024-06-26,West,Home,6,188.06624999999997,50.0,0.44,631.9,2024-06
ORD-01722,2024-04-22,South,Sports,2,167.04,55.0,0.18,273.95,2024-04
ORD-01723,2024-06-18,South,Electronics,10,61.34,43.0,0.05,582.73,2024-06
ORD-01724,2024-01-26,North,Sports,4,60.84,37.0,0.33,163.05,2024-01
ORD-01725,2024-07-26,East,Books,3,156.54,35.0,0.24,356.91,2024-07
ORD-01726,2024-11-25,West,Electronics,11,63.63,17.0,0.28,503.95,2024-11
ORD-01727,2024-02-21,North,Clothing,9,42.4,54.0,0.15,324.36,2024-02
ORD-01728,2023-11-21,South,Clothing,10,116.3,34.0,0.1,1046.7,2023-11
ORD-01729,2023-03-18,West,Sports,8,78.51,44.0,0.45,345.44,2023-03
ORD-01730,2024-07-23,North,Home,11,20.16,46.0,0.15,188.5,2024-07
ORD-01731,2024-10-22,North,Clothing,2,51.35,23.0,0.62,39.03,2024-10
ORD-01732,2024-05-26,East,Clothing,7,23.55,27.0,0.14,141.77,2024-05
ORD-01733,2024-09-24,South,Home,4,6.3,57.0,0.22,19.66,2024-09
ORD-01734,2024-09-21,North,Electronics,5,181.13,41.0,0.2,724.52,2024-09
ORD-01735,2024-08-06,South,Clothing,3,69.18,31.0,0.19,168.11,2024-08
ORD-01736,2024-01-03,North,Electronics,3,52.69,36.0,0.09,143.84,2024-01
ORD-01737,2023-03-14,South,Books,5,44.83,51.0,0.09,203.98,2023-03
ORD-01738,2023-01-03,East,Books,11,64.44,49.0,0.27,517.45,2023-01
ORD-01739,2023-05-30,East,Home,7,188.06624999999997,20.0,0.38,816.21,2023-05
ORD-01740,2023-11-12,North,Electronics,4,30.7,58.0,0.17,101.92,2023-11
ORD-01741,2024-06-27,West,Clothing,5,46.32,50.0,0.22,180.65,2024-06
ORD-01742,2023-11-30,North,Sports,6,147.27,36.0,0.35,574.35,2023-11
ORD-01743,2023-01-17,West,Clothing,3,114.67,37.0,0.1,309.61,2023-01
ORD-01744,2023-06-03,South,Electronics,6,46.36,51.0,0.49,141.86,2023-06
ORD-01745,2024-12-16,West,Electronics,8,188.06624999999997,44.0,0.39,917.76,2024-12
ORD-01746,2024-12-23,North,Sports,3,60.84,21.0,0.38,113.16,2024-12
ORD-01747,2023-10-03,North,Electronics,7,66.39500000000001,35.0,0.06,436.88,2023-10
ORD-01748,2024-08-11,North,Home,8,80.78,76.0,0.17,536.38,2024-08
ORD-01749,2024-06-09,North,Sports,6,161.56,38.0,0.15,823.96,2024-06
ORD-01750,2024-11-11,North,Books,4,143.03,29.0,0.03,554.96,2024-11
ORD-01751,2024-10-10,East,Home,7,37.48,26.0,0.04,251.87,2024-10
ORD-01752,2024-04-04,West,Clothing,9,26.08,59.0,0.08,215.94,2024-04
ORD-01753,2023-10-16,North,Electronics,3,49.41,48.0,0.14,127.48,2023-10
ORD-01754,2024-04-03,West,Electronics,7,89.6,55.0,0.14,539.39,2024-04
ORD-01755,2023-08-22,West,Sports,8,105.31,41.0,0.4,505.49,2023-08
ORD-01756,2023-09-12,West,Electronics,4,130.79,53.0,0.02,512.7,2023-09
ORD-01757,2024-03-20,East,Electronics,5,71.7,28.0,0.34,236.61,2024-03
ORD-01758,2024-02-22,East,Sports,10,73.26,40.0,0.06,688.64,2024-02
ORD-01759,2024-02-29,South,Home,4,69.98,41.0,0.12,246.33,2024-02
ORD-01760,2023-10-09,East,Clothing,7,120.5,55.0,0.29,598.88,2023-10
ORD-01761,2023-10-27,West,Books,2,106.47,42.0,0.09,193.78,2023-10
ORD-01762,2023-01-08,North,Home,11,36.48,30.0,0.06,377.2,2023-01
ORD-01763,2024-03-15,South,Sports,7,98.45,39.0,0.09,627.13,2024-03
ORD-01764,2024-02-25,North,Home,9,115.74,18.0,0.15,885.41,2024-02
ORD-01765,2024-11-14,West,Books,7,121.48,37.0,0.26,629.27,2024-11
ORD-01766,2024-01-04,South,Sports,4,78.56,48.0,0.32,213.68,2024-01
ORD-01767,2023-12-08,East,Home,4,75.81,37.0,0.09,275.95,2023-12
ORD-01768,2023-02-19,West,Clothing,8,62.64,35.0,0.31,345.77,2023-02
ORD-01769,2023-05-24,West,Sports,10,67.07,48.0,0.2,536.56,2023-05
ORD-01770,2023-09-05,North,Clothing,2,174.67,55.0,0.04,335.37,2023-09
ORD-01771,2023-10-03,West,Electronics,10,68.57,44.0,0.19,555.42,2023-10
ORD-01772,2023-09-23,West,Home,10,38.67,61.0,0.28,278.42,2023-09
ORD-01773,2023-10-16,North,Sports,2,79.64,44.0,0.27,116.27,2023-10
ORD-01774,2024-07-16,West,Electronics,2,104.02,42.0,0.36,133.15,2024-07
ORD-01775,2023-04-06,South,Sports,8,118.39,41.0,0.21,748.22,2023-04
ORD-01776,2023-08-31,East,Sports,10,30.43,23.0,0.39,185.62,2023-08
ORD-01777,2023-04-30,South,Sports,5,153.39,49.0,0.11,682.59,2023-04
ORD-01778,2023-08-13,North,Home,8,101.59,37.0,0.24,617.67,2023-08
ORD-01779,2024-05-15,North,Clothing,11,148.17,31.0,0.25,1222.4,2024-05
ORD-01780,2023-02-04,North,Home,4,22.23,38.0,0.4,53.35,2023-02
ORD-01781,2023-09-06,North,Electronics,3,124.33,29.0,0.11,331.96,2023-09
ORD-01782,2023-01-18,East,Sports,11,29.31,33.0,0.07,299.84,2023-01
ORD-01783,2024-11-29,South,Books,4,53.47,60.0,0.25,160.41,2024-11
ORD-01784,2024-06-15,North,Home,6,103.66,51.0,0.06,584.64,2024-06
ORD-01785,2023-06-28,East,Home,5,27.12,30.0,0.03,131.53,2023-06
ORD-01786,2023-05-25,East,Books,6,44.18,32.0,0.12,233.27,2023-05
ORD-01787,2023-03-14,South,Home,3,21.9,23.0,0.27,47.96,2023-03
ORD-01788,2023-12-12,West,Sports,8,101.96,46.0,0.06,766.74,2023-12
ORD-01789,2024-07-04,South,Sports,8,36.03,35.0,0.14,247.89,2024-07
ORD-01790,2024-03-03,West,Sports,3,65.7,14.0,0.14,169.51,2024-03
ORD-01791,2024-10-06,North,Books,6,84.58,39.0,0.58,213.14,2024-10
ORD-01792,2023-09-09,East,Books,1,79.06,43.0,0.05,75.11,2023-09
ORD-01793,2023-07-23,West,Clothing,3,74.49,50.0,0.52,107.27,2023-07
ORD-01794,2023-12-16,West,Electronics,11,74.39,37.0,0.15,695.55,2023-12
ORD-01795,2023-05-28,East,Home,6,23.11,34.0,0.12,122.02,2023-05
ORD-01796,2024-12-14,East,Sports,7,55.51,62.0,0.18,318.63,2024-12
ORD-01797,2023-05-16,South,Electronics,10,73.96,38.0,0.44,414.18,2023-05
ORD-01798,2023-12-17,East,Home,8,68.82,47.0,0.18,451.46,2023-12
ORD-01799,2024-01-17,West,Electronics,9,59.94,32.0,0.35,350.65,2024-01
ORD-01800,2023-02-11,West,Home,8,39.7,46.0,0.04,304.9,2023-02
ORD-01801,2023-12-09,South,Electronics,6,188.06624999999997,21.0,0.03,1094.55,2023-12
ORD-01802,2023-11-29,North,Books,7,87.41,32.0,0.33,409.95,2023-11
ORD-01803,2023-07-09,East,Sports,4,48.41,24.0,0.12,170.4,2023-07
ORD-01804,2023-04-04,North,Books,10,118.9,31.0,0.18,974.98,2023-04
ORD-01805,2023-02-03,North,Books,2,155.33,53.0,0.51,152.22,2023-02
ORD-01806,2023-01-07,South,Clothing,10,66.56,31.0,0.16,559.1,2023-01
ORD-01807,2023-12-18,East,Home,10,37.08,47.0,0.32,252.14,2023-12
ORD-01808,2023-03-07,North,Electronics,2,26.86,56.0,0.12,47.27,2023-03
ORD-01809,2024-12-02,North,Clothing,8,52.94,38.0,0.21,334.58,2024-12
ORD-01810,2023-06-28,North,Home,11,63.37,50.0,0.05,662.22,2023-06
ORD-01811,2024-04-21,West,Books,7,25.75,44.0,0.37,113.56,2024-04
ORD-01812,2024-05-07,East,Electronics,4,51.83,39.0,0.36,132.68,2024-05
ORD-01813,2023-12-29,North,Sports,10,115.11,47.0,0.38,713.68,2023-12
ORD-01814,2024-10-07,North,Home,6,10.83,60.0,0.05,61.73,2024-10
ORD-01815,2023-03-22,East,Sports,2,69.34,30.0,0.3,97.08,2023-03
ORD-01816,2023-06-21,North,Home,3,188.06624999999997,26.0,0.34,372.37,2023-06
ORD-01817,2023-07-04,East,Home,8,64.68,26.0,0.09,470.87,2023-07
ORD-01818,2023-04-09,South,Books,6,160.37,50.0,0.26,712.04,2023-04
ORD-01819,2023-08-04,West,Sports,3,62.68,52.0,0.24,142.91,2023-08
ORD-01820,2023-08-17,North,Electronics,9,56.77,32.0,0.01,505.82,2023-08
ORD-01821,2024-07-13,East,Home,2,97.92,37.0,0.1,176.26,2024-07
ORD-01822,2023-08-09,North,Electronics,3,78.64,30.0,0.17,195.81,2023-08
ORD-01823,2024-10-02,West,Home,6,69.53,45.0,0.08,383.81,2024-10
ORD-01824,2024-07-18,West,Sports,1,80.46,37.0,0.03,78.05,2024-07
ORD-01825,2024-10-21,East,Sports,5,134.46,40.0,0.2,537.84,2024-10
ORD-01826,2023-03-18,South,Clothing,11,110.59,32.0,0.04,1167.83,2023-03
ORD-01827,2024-12-20,North,Clothing,11,54.16,50.0,0.11,530.23,2024-12
ORD-01828,2024-03-24,West,Home,10,155.27,42.0,0.5,776.35,2024-03
ORD-01829,2024-12-19,East,Clothing,4,45.9,45.0,0.03,178.09,2024-12
ORD-01830,2023-09-17,North,Electronics,1,69.34,40.0,0.25,52.0,2023-09
ORD-01831,2024-11-27,South,Clothing,9,74.57,44.0,0.11,597.31,2024-11
ORD-01832,2024-03-06,South,Home,5,52.42,44.0,0.11,233.27,2024-03
ORD-01833,2023-02-22,West,Home,9,66.39500000000001,27.0,0.23,460.12,2023-02
ORD-01834,2023-10-27,East,Sports,2,50.65,42.0,0.11,90.16,2023-10
ORD-01835,2023-04-11,East,Home,8,59.45,37.0,0.17,394.75,2023-04
ORD-01836,2024-11-19,North,Clothing,7,120.55,52.0,0.38,523.19,2024-11
ORD-01837,2023-08-11,North,Books,11,47.1,37.0,0.48,269.41,2023-08
ORD-01838,2023-06-12,South,Books,2,24.91,26.0,0.23,38.36,2023-06
ORD-01839,2024-02-09,North,Home,5,70.64,28.0,0.23,271.96,2024-02
ORD-01840,2023-11-07,West,Home,11,30.97,33.0,0.15,289.57,2023-11
ORD-01841,2023-03-12,South,Clothing,5,28.4,40.0,0.12,124.96,2023-03
ORD-01842,2024-08-19,South,Sports,8,11.08,37.0,0.1,79.78,2024-08
ORD-01843,2024-09-10,North,Sports,2,12.56,25.0,0.06,23.61,2024-09
ORD-01844,2024-06-27,North,Electronics,9,13.47,24.0,0.14,104.26,2024-06
ORD-01845,2024-03-26,East,Clothing,4,167.61,37.0,0.06,630.21,2024-03
ORD-01846,2023-10-22,North,Clothing,7,13.42,37.0,0.17,77.97,2023-10
ORD-01847,2024-02-01,North,Sports,10,30.38,36.0,0.19,246.08,2024-02
ORD-01848,2024-01-16,West,Electronics,8,66.39500000000001,66.0,0.09,483.36,2024-01
ORD-01849,2023-05-01,South,Clothing,6,95.24,60.0,0.13,497.15,2023-05
ORD-01850,2023-03-01,South,Clothing,3,101.37,26.0,0.1,273.7,2023-03
ORD-01851,2023-07-05,South,Home,4,37.1,40.0,0.23,114.27,2023-07
ORD-01852,2023-11-29,West,Clothing,10,188.06624999999997,20.0,0.29,1335.27,2023-11
ORD-01853,2023-04-28,South,Home,3,58.95,22.0,0.1,159.17,2023-04
ORD-01854,2023-03-19,West,Books,8,65.99,24.0,0.15,448.73,2023-03
ORD-01855,2024-09-14,West,Sports,6,71.82,35.0,0.22,336.12,2024-09
ORD-01856,2023-10-02,East,Electronics,4,66.39500000000001,36.0,0.04,254.96,2023-10
ORD-01857,2024-03-03,South,Electronics,8,43.41,41.0,0.25,260.46,2024-03
ORD-01858,2024-01-19,East,Electronics,4,130.99,46.0,0.07,487.28,2024-01
ORD-01859,2024-06-21,South,Sports,4,181.7,34.0,0.04,697.73,2024-06
ORD-01860,2024-06-24,South,Books,6,50.91,38.0,0.16,256.59,2024-06
ORD-01861,2023-08-05,South,Home,9,188.06624999999997,25.0,0.33,1134.04,2023-08
ORD-01862,2024-09-11,South,Books,10,45.3,22.0,0.16,380.52,2024-09
ORD-01863,2023-09-29,North,Home,7,69.31,20.0,0.13,422.1,2023-09
ORD-01864,2024-09-02,South,Clothing,8,59.31,46.0,0.37,298.92,2024-09
ORD-01865,2023-10-23,North,Home,9,67.56,34.0,0.1,547.24,2023-10
ORD-01866,2023-03-23,South,Books,3,122.49,16.0,0.11,327.05,2023-03
ORD-01867,2024-07-09,East,Electronics,3,66.39500000000001,37.0,0.07,185.24,2024-07
ORD-01868,2023-01-23,West,Books,6,27.48,23.0,0.25,123.66,2023-01
ORD-01869,2024-07-18,North,Home,7,42.86,58.0,0.36,192.01,2024-07
ORD-01870,2023-02-01,East,Electronics,8,57.14,31.0,0.48,237.7,2023-02
ORD-01871,2023-06-01,South,Clothing,2,73.33,46.0,0.15,124.66,2023-06
ORD-01872,2024-03-17,North,Home,9,37.23,51.0,0.08,308.26,2024-03
ORD-01873,2024-11-19,North,Clothing,5,40.25,27.0,0.21,158.99,2024-11
ORD-01874,2023-10-26,North,Clothing,10,188.06624999999997,39.0,0.1,1692.6,2023-10
ORD-01875,2023-03-30,North,Books,8,76.71,45.0,0.39,374.34,2023-03
ORD-01876,2023-06-20,North,Home,11,112.14,39.0,0.13,1073.18,2023-06
ORD-01877,2024-10-17,South,Home,7,42.48,42.0,0.16,249.78,2024-10
ORD-01878,2024-06-15,South,Books,6,89.64,22.0,0.29,381.87,2024-06
ORD-01879,2023-03-15,North,Electronics,3,59.38,45.0,0.16,149.64,2023-03
ORD-01880,2023-10-09,North,Clothing,5,46.86,32.0,0.35,152.3,2023-10
ORD-01881,2023-07-13,North,Electronics,10,60.68,42.0,0.16,509.71,2023-07
ORD-01882,2023-05-10,South,Sports,5,66.34,49.0,0.35,215.61,2023-05
ORD-01883,2024-09-10,South,Electronics,1,25.2,46.0,0.23,19.4,2024-09
ORD-01884,2024-03-27,South,Sports,3,26.79,42.0,0.29,57.06,2024-03
ORD-01885,2023-05-12,North,Electronics,7,97.3,46.0,0.5,340.55,2023-05
ORD-01886,2024-04-20,North,Clothing,7,66.39500000000001,46.0,0.05,441.53,2024-04
ORD-01887,2023-10-30,North,Books,11,73.67,56.0,0.1,729.33,2023-10
ORD-01888,2023-02-14,North,Sports,11,95.53,38.0,0.15,893.21,2023-02
ORD-01889,2023-11-25,North,Electronics,6,60.92,40.0,0.24,277.8,2023-11
ORD-01890,2023-05-16,North,Clothing,7,90.66,49.0,0.25,475.96,2023-05
ORD-01891,2023-06-29,West,Sports,9,66.61,32.0,0.04,575.51,2023-06
ORD-01892,2024-10-04,East,Clothing,1,68.64,22.0,0.09,62.46,2024-10
ORD-01893,2024-06-03,East,Clothing,7,128.55,44.0,0.22,701.88,2024-06
ORD-01894,2023-04-09,West,Books,6,56.64,36.0,0.52,163.12,2023-04
ORD-01895,2024-09-14,North,Electronics,9,97.98,24.0,0.13,767.18,2024-09
ORD-01896,2024-02-24,West,Sports,9,21.68,44.0,0.11,173.66,2024-02
ORD-01897,2024-10-01,North,Sports,8,71.99,55.0,0.46,311.0,2024-10
ORD-01898,2024-06-30,East,Sports,8,148.24,18.0,0.31,818.28,2024-06
ORD-01899,2023-09-06,South,Clothing,8,188.06624999999997,50.0,0.12,1323.99,2023-09
ORD-01900,2024-01-26,South,Electronics,7,22.61,37.0,0.11,140.86,2024-01
ORD-01901,2024-01-24,West,Home,3,49.89,33.0,0.33,100.28,2024-01
ORD-01902,2024-06-10,North,Clothing,4,66.39500000000001,60.0,0.24,201.84,2024-06
ORD-01903,2023-07-01,West,Sports,9,58.14,34.0,0.05,497.1,2023-07
ORD-01904,2023-09-01,South,Books,7,107.82,39.0,0.32,513.22,2023-09
ORD-01905,2023-06-28,East,Sports,3,131.32,47.0,0.51,193.04,2023-06
ORD-01906,2023-08-05,West,Books,10,133.88,17.0,0.01,1325.41,2023-08
ORD-01907,2023-04-28,North,Books,11,20.95,39.0,0.09,209.71,2023-04
ORD-01908,2023-01-27,West,Electronics,7,65.41,39.0,0.34,302.19,2023-01
ORD-01909,2024-11-18,East,Electronics,3,41.87,60.0,0.18,103.0,2024-11
ORD-01910,2023-02-24,East,Electronics,11,55.92,23.0,0.11,547.46,2023-02
ORD-01911,2024-10-11,North,Home,3,46.11,33.0,0.34,91.3,2024-10
ORD-01912,2023-01-03,South,Clothing,5,21.85,27.0,0.12,96.14,2023-01
ORD-01913,2024-07-22,East,Sports,10,132.09,26.0,0.19,1069.93,2024-07
ORD-01914,2023-08-29,South,Electronics,6,37.5,52.0,0.26,166.5,2023-08
ORD-01915,2024-01-14,North,Sports,3,42.43,38.0,0.09,115.83,2024-01
ORD-01916,2023-07-26,North,Books,1,148.77,31.0,0.14,127.94,2023-07
ORD-01917,2023-12-25,West,Electronics,4,18.74,32.0,0.09,68.21,2023-12
ORD-01918,2023-11-27,North,Electronics,8,83.65,31.0,0.08,615.66,2023-11
ORD-01919,2024-01-23,East,Clothing,8,117.02,32.0,0.2,748.93,2024-01
ORD-01920,2023-10-15,West,Clothing,3,141.78,23.0,0.25,319.0,2023-10
ORD-01921,2024-01-28,North,Clothing,2,80.1,35.0,0.42,92.92,2024-01
ORD-01922,2024-08-26,North,Home,8,99.09,34.0,0.17,657.96,2024-08
ORD-01923,2023-11-14,East,Electronics,2,116.99,29.0,0.08,215.26,2023-11
ORD-01924,2023-09-22,North,Electronics,1,58.75,40.0,0.25,44.06,2023-09
ORD-01925,2023-04-07,East,Books,6,33.7,41.0,0.04,194.11,2023-04
ORD-01926,2023-09-20,North,Sports,7,155.47,31.0,0.52,522.38,2023-09
ORD-01927,2023-04-02,East,Clothing,3,92.64,36.0,0.17,230.67,2023-04
ORD-01928,2023-05-14,South,Sports,3,65.36,64.0,0.04,188.24,2023-05
ORD-01929,2024-11-27,East,Clothing,3,22.8,63.0,0.13,59.51,2024-11
